TL-SG1016PEv1_en_1.0.1_[20190118-rel32996]_up.bin,2019-01-18
T1600G-52PSv4_en_4.0.3_[20190516-rel38446]_up.bin,2019-05-16
T1600G-18TSv2_en_2.0.3_[20190516-rel40160]_up.bin,2019-05-16
T1600G-28PSv3_en_3.0.3_[20190430-rel43300]_up.bin,2019-04-30
TL-SG2424v2_en_1.0.2_[20150714-rel61832]_up.bin,2015-07-15
TL-SG2216v2_en_1.0.3_[20150714-rel61832]_up.bin,2015-07-15
TL-SG3210v2_en_1.9.11_[20150714-rel61832]_up.bin,2015-07-15
T1700X-16TSv3_en_3.0.1_[20190531-rel31521]_up.bin,2019-05-31
TL-SG2008v1_en_1.0.1_[20150203-rel51147]_up.bin,2015-02-03
T2600G-28TSv4_en_4.0.0_[20190530-rel52928]_up.bin,2019-05-30
T1500G-10PS_v2_180330.bin,2018-03-30
T2600G-28SQv1_en_1.0.0_[20190530-rel71699]_up.bin,2019-05-30
T1500-28TCv1_en_1.0.0_[20170321-rel57084]_up.bin,2017-03-21
TL-SL5428Ev3_en_1.1.2_[20160328-rel56010]_up.bin,2016-03-28
T2500G-10TSv2_en_2.0.0_[20190531-rel33488]_up.bin,2019-05-31
TL-SG3424v2_en_1.0.3_[20150714-rel61832]_up.bin,2015-07-15
TL-SL2210_en_1.0_1.0.0_up(20131008).bin,2013-10-08
T1500G-8T_v2_180416.bin,2018-04-16
TL-SG2008v1_en_1.0.0_[20140626-rel38150]_up.bin,2014-06-26
T1600G-52TSv4_en_4.0.3_[20190516-rel36559]_up.bin,2019-05-16
